from_node,to_node,distance,travel_time,source_edge_id
443,444,86.25893852,9.647765578,28385
444,402,115.8247059,12.95459496,2485
444,446,85.03974623,9.511403114,28381
445,395,117.9576,13.19315183,30236
445,442,85.65096938,7.663813057,28468
446,403,116.1295048,12.98868567,2609
446,447,85.34454428,9.545493727,28393
447,407,116.1292,12.98865158,2708
447,448,85.344,9.545432851,28391
448,411,115.8256042,12.95469544,2815
448,449,85.34454428,9.545493727,28392
449,412,115.8244011,12.95456087,2858
449,450,146.3043175,16.36363469,28390
450,420,56.388,6.306803848,2990
450,451,85.95414041,9.613674958,28395
451,421,56.38882214,6.306895801,3055
451,452,85.9536,9.613614515,28394
452,453,6.096,0.389609504,139866
453,454,43.58746573,2.785776068,28389
453,423,47.53090172,10.63233574,3153
454,455,24.08112904,1.539080831,28400
454,477,106.6270731,7.950580917,131166
455,456,10.9728,0.701297107,28397
455,475,102.7289053,3.829958236,116542
457,427,32.61930241,1.216118926,37613
457,456,9.7536,0.545453306,28398
458,435,4.612460966,0.257943947,131052
458,457,43.3237058,2.422803739,28399
458,461,2.462079068,0.137687538,131224
459,460,85.37570408,9.548978843,28401
461,468,124.9202814,7.98394503,131219
461,466,264.0992636,14.76929712,131348
462,422,251.8331318,14.08333479,131337
463,458,294.3296934,16.45988191,15520
464,465,71.628,16.02269086,104681
465,450,60.0456,6.715893828,2987
466,467,34.9061731,1.301378466,116819
468,506,112.009182,7.158766711,131218
468,466,153.9078873,8.607033905,137672
469,468,4.886315716,0.273258803,131349
470,489,91.98680605,20.57681572,77402
471,469,115.6009059,6.464781854,116820
471,458,95.7099322,5.352413356,131053
472,471,23.2549177,1.300491279,29464
472,457,98.46768905,3.671090777,37612
473,472,12.13495277,0.678626364,30599
474,489,30.17577906,3.375057096,30627
475,473,9.324788005,0.595968837,30601
475,512,121.6289185,4.53459206,138234
476,474,56.35903199,6.303563876,30626
476,718,113.1787952,7.233519399,218004
477,475,15.84080525,1.012422618,30600
477,512,119.5599299,8.914911282,138235
478,429,117.9579938,7.538969074,36361
479,478,89.61357823,10.02297049,30628
480,479,88.39222071,9.886365853,30625
480,433,115.8301119,12.95519961,40046
481,480,83.21095824,9.306859467,30623
482,481,85.04138493,9.511586396,30631
483,482,83.82055419,9.375040677,30630
483,440,114.3036575,12.78447094,54920
484,483,82.90616028,9.272768864,30632
484,442,114.3036575,12.78447094,61862
485,445,114.3004072,12.7841074,30235
485,484,86.8704437,9.716160329,30629
486,434,117.9579938,13.19319588,240
486,487,86.56534646,9.682036252,30582
486,485,81.99146173,9.170462977,30633
487,490,85.64934236,9.579584344,30583
488,443,115.824,12.95451601,2277
488,493,85.95414041,9.613674958,30589
489,703,64.6990653,14.47273583,189110
490,498,84.12713559,5.37676043,30581
491,439,116.7399901,13.05696635,1824
491,492,85.344,9.545432851,30588
492,441,116.4351958,13.02287616,2027
492,488,85.95414041,9.613674958,30587
493,444,115.8244011,12.95456087,2488
493,496,85.34454428,9.545493727,30580
494,437,117.3489408,13.12507539,1455
494,495,84.65630701,9.468516756,30585
495,438,117.348,13.12497017,1649
495,491,85.03974623,9.511403114,30584
496,497,85.0392,9.51134202,30595
496,446,115.824,12.95451601,2611
497,447,115.5196021,12.92047016,2712
497,499,85.34454428,9.545493727,30594
498,436,118.2639711,13.22741839,1175
498,494,87.55835414,9.793100745,30586
499,448,115.8244011,12.95456087,2819
499,500,85.34454428,9.545493727,30596
500,449,115.8244011,12.95456087,2861
500,501,146.6091168,16.39772544,30593
501,465,55.7784,6.238622185,2988
501,503,85.64934236,9.579584344,30597
503,451,115.8244011,12.95456087,3053
503,504,86.26055405,9.647946269,30592
504,477,60.6162226,3.87412343,30591
504,452,116.4336,13.02269768,3151
505,506,87.17462664,9.750182144,30598
506,502,85.28620666,9.538968865,30604
507,505,92.44119576,10.33922979,30602
508,481,41.685862,4.662420282,37307
510,507,74.98141951,8.386413866,3327
510,469,179.9423506,13.41728866,131347
511,471,132.5004729,7.409861075,131051
511,472,125.9098405,4.694194194,37610
512,538,14.00742484,0.522227429,138230
513,476,102.5928454,6.55694679,33842
514,478,115.5208084,7.383202902,36360
514,719,87.60561073,5.599077847,218007
515,514,90.34653939,5.774256957,159688
516,542,55.16515526,6.17003287,44851
516,482,117.6670126,13.16065063,19345
517,483,118.2942112,13.23080064,54919
517,516,82.91064249,9.273270183,44850
518,484,118.8738679,13.29563324,61860
518,517,85.04411926,9.511892222,44849
519,485,119.8003641,13.39925866,30233
519,518,85.66235223,9.581039453,44848
520,486,119.8054,13.39982191,237
520,522,85.34454428,9.545493727,5901
520,519,85.95414044,9.613674961,44853
521,495,118.5707259,13.26172786,1646
521,527,84.43180069,9.443406496,5902
522,487,119.4850989,13.36399733,526
522,523,85.344,9.545432851,5900
523,490,119.1783591,13.32968954,839
523,524,85.3443048,9.545466942,5899
524,498,118.5813077,13.2629114,1172
524,526,85.95353084,9.613606779,5904
525,480,122.8404505,13.73928186,40044
525,515,86.42593286,5.523681897,33782
526,494,119.4808991,13.3635276,1452
526,521,85.34648189,9.545710443,5903
527,491,119.4819888,13.36364947,1823
527,528,85.9536,9.613614515,5906
528,492,119.4850989,13.36399733,2024
528,529,85.64934236,9.579584344,5905
529,488,120.0927472,13.4319607,2275
529,530,85.6488,9.579523683,5898
530,493,119.7867878,13.3977402,2486
530,533,85.65368101,9.580069607,5897
531,499,119.1803079,13.3299075,2817
531,532,85.34617713,9.545676355,5914
532,500,119.4850989,13.36399733,2860
532,535,146.3357466,16.36714992,5912
533,496,120.3975433,13.4660511,2618
533,534,85.17345779,9.526358291,5913
534,531,85.52140674,9.565275185,5911
534,497,120.5558756,13.48376003,2710
535,501,122.2263202,13.6705935,2984
535,536,84.7347048,9.477285279,5910
536,503,121.9203802,13.63637517,3051
536,537,85.04138493,5.435192227,5915
537,504,121.9295208,13.63739752,3150
537,538,76.50661908,4.889715538,5909
538,539,9.1443048,0.584433737,5920
538,565,119.5375614,4.456621693,116541
539,540,10.0584,0.642855682,5919
540,511,14.00932306,0.522298199,138232
540,541,76.20243837,4.870274644,5918
541,510,30.48152397,3.409253612,3329
542,543,38.6249279,4.320065332,44852
543,525,100.1422846,6.400325762,33778
544,545,73.4571048,16.43184902,104682
545,535,62.17994557,6.954613038,2985
546,518,117.6540745,13.15920355,61861
547,519,117.0432,13.09087934,30234
547,546,85.044116,9.511891857,38211
548,522,118.219613,13.22245709,527
548,551,85.55623663,9.569170788,38174
549,520,118.3203873,13.23372835,239
549,547,85.66827785,9.581702213,38212
549,548,85.43233128,9.555312402,38175
550,521,117.6543793,13.15923764,1647
550,557,86.31223478,9.653726581,38176
551,523,117.9576,13.19315183,840
551,553,84.43455148,9.443714162,38173
552,550,85.65337621,9.580035516,38177
552,526,117.9611394,13.1935477,1453
553,524,118.8755192,13.29581794,1173
553,552,85.95606647,9.613890381,38178
554,555,85.89052804,9.606560133,38179
554,713,62.07051436,6.942373533,214927
555,558,84.74317516,9.47823266,38171
555,714,61.2126792,6.846427622,214929
556,533,118.2639711,13.22741839,2610
556,559,85.04411926,9.511892222,38189
557,527,120.0973887,13.43247984,1822
557,554,84.4983231,9.450846799,38180
558,530,120.094986,13.4322111,2487
558,556,85.95846692,9.614158863,38172
559,560,86.25893745,9.647765458,38187
559,534,119.0218468,13.31218418,2711
560,561,85.34454428,9.545493727,38190
560,531,120.396,13.46587849,2818
561,562,145.736422,16.30011752,38188
561,532,120.0912,13.43178766,2862
562,563,85.34484908,9.545527818,38186
562,545,57.60800796,6.443257543,2986
563,564,84.1244952,9.409035434,38191
563,536,120.0912,13.43178766,3052
564,565,73.76411896,8.250262987,38185
564,537,119.4851013,13.3639976,3149
565,566,11.8872,1.329542433,38196
565,589,114.3146295,4.26189937,116531
566,567,9.4488,1.05681578,38195
567,568,77.72639055,8.693429435,38194
567,540,119.491319,4.454897676,37611
568,541,119.4816,13.36360599,3328
569,571,47.0664091,10.52843194,104553
569,525,136.8674186,15.30815,40045
570,701,113.0819536,7.227330029,189015
571,600,155.9914311,34.89421005,104544
571,702,105.312698,23.55772607,189016
572,547,97.31812783,10.88469786,30231
573,551,115.5256304,12.9211444,835
573,576,83.516061,9.340984161,38428
574,575,58.03766023,6.491312671,38435
575,548,115.845962,12.95697239,528
575,573,87.04951492,9.736188829,38437
576,553,114.9100043,12.85228873,1174
576,578,85.95846369,9.614158502,38429
577,557,113.7237948,12.71961528,1821
577,580,87.1749293,9.750215996,38430
578,552,116.4339982,13.02274221,1454
578,579,85.344,9.545432851,38432
579,550,117.348,13.12497017,1648
579,577,83.51742257,9.341136449,38431
580,554,115.2753773,12.89315445,2026
580,582,86.56802943,9.682336333,38433
581,570,164.7624879,10.53035289,33775
581,572,29.94375763,3.349106296,30232
582,555,116.1304,12.9887858,2270
582,585,84.73659279,9.477496444,38434
583,584,85.03974623,9.511403114,38445
583,560,114.6064213,12.81833402,2809
584,561,114.6052053,12.81819802,2854
584,588,145.1004874,16.22899043,38446
585,586,85.6488,9.579523683,38427
585,558,115.5205036,12.92057099,2481
586,587,84.73933368,9.477803003,38442
586,556,116.433999,13.0227423,2614
587,583,86.8813674,9.717382107,38441
587,559,116.4332952,13.02266358,2704
588,562,113.9956075,12.7500166,2978
588,590,84.1386032,9.410613366,38447
589,591,9.758361339,1.091439151,38456
589,596,8.165538078,0.304429116,138238
590,563,115.224483,12.88746209,3046
590,592,84.43180069,9.443406496,38448
591,593,10.07716004,1.127095689,38455
592,589,76.81504266,8.591498309,38440
592,564,115.8304167,12.9552337,3143
593,567,115.2148041,4.29545985,37601
593,594,74.6812934,8.352845794,38439
594,568,115.5517664,12.92406762,3320
595,593,7.171558361,0.267371378,138132
596,644,319.6984073,11.91905574,138292
596,618,151.5909711,8.477464351,131215
597,592,39.3192,4.397717278,3142
597,618,122.3700385,7.820953088,131163
598,594,50.60016737,5.659454676,3319
599,586,89.56976485,10.01807011,168056
600,615,28.71269388,6.422832101,104551
601,604,85.03974623,9.511403114,39522
601,576,117.0495498,13.09158955,1168
602,577,116.7524144,13.05835597,1816
603,573,117.6528,13.159061,836
603,601,84.73525301,9.477346595,39519
604,605,84.1248,9.409069525,39521
604,578,116.433999,13.0227423,1443
605,579,116.4371905,13.02309926,1640
605,602,86.25863372,9.647731487,39520
606,608,87.47813102,9.784128066,39529
606,587,114.3004064,12.78410731,2703
607,624,128.419862,14.36331985,162992
607,585,115.4613702,12.91395712,2480
607,609,85.76084823,9.592055892,39518
608,610,85.044116,9.511891857,39530
608,583,116.1292,12.98865158,2808
609,599,26.06780509,2.915594336,2613
610,611,145.7381254,16.30030805,39528
610,584,116.7387979,13.05683301,2853
611,588,117.0447891,13.09105707,2977
611,612,84.42984539,9.443187803,39532
612,590,115.8276094,12.95491971,3045
612,613,83.21263293,9.307046776,39533
613,597,76.50540716,8.556866643,3145
614,598,66.50330613,7.438166046,3325
615,616,27.6438976,6.183749725,104552
616,619,27.5691676,6.167033139,104547
617,598,98.11503243,7.315885934,131046
617,595,142.1350636,7.948658986,138237
618,644,177.7483344,9.940269912,131164
618,640,156.7461316,10.01800896,131214
619,615,48.83957734,10.92507747,104548
619,621,43.06404577,9.633130793,104549
620,606,68.0329541,7.609251911,168057
620,599,84.6160963,9.464019326,168058
621,630,31.22161406,6.984060286,104550
622,637,131.6401445,8.413427071,160094
623,622,16.43529467,3.676462357,160095
624,729,34.5606777,3.865492926,220127
625,628,95.41457176,10.67179166,40382
625,604,117.5740104,13.15024866,1449
626,602,116.4339982,13.02274221,1817
627,608,115.5336751,25.84408834,2814
627,631,86.26701581,19.29733799,40390
628,605,116.4371905,13.02309926,1642
628,626,86.86853474,9.715946818,40381
629,627,85.34889844,19.09196145,40388
629,606,116.7387979,13.05683301,2706
630,636,90.04103868,20.14156094,104545
631,610,115.8256042,12.95469544,2857
631,632,71.48329605,7.995160789,40387
633,613,116.1351998,12.98932264,3148
634,614,117.0574867,13.09247725,3323
635,625,12.70844914,1.421396324,1448
636,621,104.1930462,23.30726767,104546
637,635,47.05879782,3.007636956,1447
637,662,173.7360794,11.10387594,33797
638,629,64.62047542,7.227577908,2707
639,628,68.27588034,7.636422375,1643
640,633,71.935383,8.04572516,3144
641,634,69.51110853,7.774578399,3324
641,617,165.18913,10.55762058,131000
642,648,131.4068969,14.69740943,29871
642,728,127.9995913,14.31631402,220126
643,637,61.48976971,13.75483848,1445
644,655,21.75241689,0.81097767,116537
645,617,192.8054001,10.78231041,131045
645,595,319.8382282,11.92426857,138318
646,662,101.7796266,11.38370116,163925
647,651,40.26118641,4.503075218,29885
647,666,79.2701792,8.866096886,48839
647,638,68.93745798,7.710417558,48838
648,649,87.72031044,5.606408572,29884
648,717,63.73994376,14.25818694,216956
649,647,44.81462491,2.864206659,29883
649,638,51.51210178,11.52290281,2705
650,652,143.642554,16.06592559,29881
650,631,115.8067899,12.95259112,2855
651,627,116.8221771,26.13231738,2810
651,650,85.55789419,9.569356181,29882
652,653,86.2777844,5.514213385,29880
653,654,85.044116,5.435366775,29887
653,612,232.5695908,26.01210878,3047
654,655,74.3712,4.75323595,29879
654,640,44.80974674,5.011816046,3146
655,656,15.5448,0.993504236,29892
655,674,116.248314,4.333991357,116538
656,657,14.0208,0.89610186,29891
657,645,21.75187186,0.81095735,137336
657,658,67.056,4.285704545,29890
658,641,44.20020395,4.943640781,3321
659,639,53.34087084,11.93198587,1641
660,651,12.9351226,1.446748971,2813
660,668,120.6015545,13.48886905,48835
661,692,309.4346053,34.60919627,104311
662,678,166.4696989,10.63946471,163924
663,661,84.14674042,9.411523485,104517
664,648,56.3815668,6.306084317,2616
665,652,60.65596584,6.784161147,2980
666,660,52.22399946,5.84107471,2812
667,726,26.6963371,2.98589348,220121
667,727,71.63715095,8.012368931,220124
668,670,30.45103023,1.946195996,48837
668,650,97.38871796,10.89259313,2856
669,688,74.89982845,8.377288187,2828
669,670,106.7013339,11.93417718,19423
669,666,50.29292364,5.625090521,2811
670,671,123.1486303,7.870714698,19424
670,693,193.0209624,12.33641756,48836
671,673,85.34889844,5.454846129,19422
671,665,56.39129504,6.307172387,2981
672,674,90.22512889,5.766497331,19421
672,654,114.3146295,12.78569811,3147
673,672,84.43455148,5.396408093,19425
673,679,18.66958772,2.088129171,3130
673,653,116.1351998,12.98932264,3048
674,675,15.5451048,0.993523716,19429
674,687,62.94279849,2.346645171,37607
675,676,14.0208,0.89610186,19430
676,657,116.2977402,4.335834075,37606
676,677,53.95304397,3.448264223,19428
677,658,115.8276094,12.95491971,3322
677,683,47.5575915,5.31915303,39739
678,667,90.40671002,20.22335911,162998
679,691,66.09643446,7.39265885,3129
680,678,131.0291542,14.65516021,138098
681,682,16.16882545,3.616855025,104510
681,663,122.5303412,13.70459721,104516
682,686,16.81604853,3.761634374,104511
684,691,35.13010082,7.858361888,108227
685,676,59.95505526,2.23525557,37608
686,681,29.90925104,6.690493705,104512
686,690,18.42378422,4.12127379,104513
688,697,222.4671773,24.88218858,49095
689,680,19.27016024,2.155301142,2016
690,696,135.3410358,30.27485867,104508
691,693,59.01246016,6.60034069,3128
692,689,89.86406336,10.05098639,2018
693,695,59.47662612,6.652256056,3126
694,690,119.2037169,26.66505145,104509
695,697,55.14521927,6.167803098,3127
696,694,29.80944623,6.668168058,104507
698,3,8.698647704,0.555950758,169624
699,700,45.38870675,10.15314146,174317
700,264,101.5572653,6.490760461,174321
701,543,152.9271472,17.10437541,133489
701,543,73.91427478,4.724032799,189014
703,470,165.5749796,37.03798392,77401
703,509,131.3219005,29.37580576,189111
704,514,157.532004,35.2388256,189112
704,707,109.4148512,12.23767477,199661
705,147,28.06962748,6.27898257,198824
706,136,13.71796396,3.06861417,198944
709,700,128.6857483,8.224604754,211064
709,710,104.1931552,23.30729206,211065
711,581,93.85072056,5.998217307,33777
711,622,278.9548851,17.82865395,33794
711,712,66.97360665,7.490767541,214237
712,574,39.79497722,8.901862648,38436
712,549,112.0334565,12.53055676,238
713,528,57.04557089,6.38035089,214926
714,713,85.76939162,19.18602288,214923
714,529,57.6593208,6.448996707,214928
715,13,1.112417368,0.041473352,215920
716,16,488.0472636,18.19546925,215923
718,354,237.6343373,15.18776187,218005
719,513,67.10354167,4.288743044,218006
720,283,57.53597141,6.435200502,218267
720,721,84.47173531,4.723936523,218268
721,723,55.71445113,3.115734862,218272
722,110,273.57787,15.29937188,218270
723,722,180.7794514,10.10977991,218273
724,725,212.2237021,13.56370921,218306
725,123,404.3492433,25.84289832,33840
726,626,225.8658461,25.262318,220122
727,642,65.94281054,7.375476542,220123
728,624,13.85371515,1.549490388,220125
729,620,49.84227293,5.57468679,220128
731,665,71.5285736,16.00044986,108234
